Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Croatia,HRV,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4065.72742,4358.984781,4427.953878,4725.696023,4265.535028,3976.206651,4307.623796,5090.627819,6434.877204,7814.337062,8677.230244,9587.533459,11488.17084,13241.93332,11573.18118,11092.45194,11664.91689,10645.47608,11212.5963,11204.37842,10009.80412,10173.62796,11284.94809,12588.01224,,
Haiti,HTI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,231.6094222,243.0145016,233.9127303,256.0812403,281.0132537,304.2254473,345.8087187,296.851291,371.8556889,381.3784758,424.1633138,465.9029304,298.0405534,243.9744244,278.6016358,351.9947094,358.4101524,404.9480922,443.0339132,487.9703904,460.5380418,408.2244683,384.5115907,320.7128512,375.3565368,446.9114752,485.7310187,589.2813213,641.343208,636.3681958,625.7716901,703.6838053,727.051142,766.1554405,778.9078884,761.1683565,682.2213603,710.3612079,805.2942101,,
Hungary,HUN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3057.902209,3284.481718,3411.048596,3394.247384,3414.339489,3552.321376,3549.080088,3459.957623,3996.036886,5137.926701,6575.234237,8011.797381,8719.767386,8927.694563,10635.13369,12105.5981,10101.76421,10109.30376,10871.79058,9959.79424,10820.49871,11176.57068,9960.191584,10487.08266,11504.40321,12895.66092,,
IBRD only,IBD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,180.6631005,192.5421934,210.4083224,262.2054441,309.3934092,324.2676836,338.2306987,374.3970766,397.0301686,450.4178698,517.7335105,560.7318861,545.9577354,523.5384139,527.7577161,548.7697894,567.7088058,563.3766902,603.8906383,644.6673391,731.9728195,809.3005678,817.1540481,877.1994841,958.5570451,1067.664974,1159.656467,1217.700015,1178.193257,1126.864141,1200.807823,1202.707059,1208.317269,1335.622546,1553.441433,1819.814354,2129.146191,2625.708531,3068.597803,3000.953802,3571.93559,4102.249732,4336.519921,4544.759758,4698.906564,4440.376526,4440.262556,4827.131299,5115.29459,,
IDA & IBRD total,IBT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,170.9660709,180.1962448,196.5096317,241.3431939,287.5311563,305.8711777,317.5213419,348.478067,372.1241424,419.5054587,484.6250367,552.4217755,533.3473597,499.6132414,495.2032024,511.3494343,523.6215703,519.4844458,553.4114503,581.1234897,654.4033117,716.7164775,718.7774032,761.0118983,822.3098019,914.7544923,992.3032877,1037.944539,1005.049535,963.1064338,1022.824167,1020.574776,1027.030171,1131.707794,1311.250219,1527.812835,1785.904693,2185.574766,2547.881569,2488.316869,2940.716915,3357.586186,3543.598804,3714.238748,3841.963596,3634.562456,3610.98272,3891.695607,4103.340068,,
IDA total,IDA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,142.8195062,189.4026922,232.3411345,232.4922097,237.3332442,271.9818352,290.9864411,355.1452952,568.8539532,525.1531387,428.0199163,378.8669506,373.3133997,354.5238541,353.2244035,360.0006879,329.3110489,345.3557646,349.0189138,331.1639658,300.7814051,282.3550707,316.8538993,346.6689452,351.5599536,353.9416339,356.8322292,371.5554766,362.0517374,381.8321456,415.083605,470.4843997,525.5293233,624.6429159,711.7333373,828.0500545,819.5638931,906.4469829,979.5882661,1044.264255,1131.630129,1213.848123,1197.373743,1132.76592,1126.719155,1151.727626,,
IDA blend,IDB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,188.3059363,162.3617837,175.0373421,174.0608214,226.3779658,268.3267359,317.660434,320.5570512,351.5338469,370.9484122,477.1368301,1020.65813,922.8066048,680.2489341,555.7709697,528.4117856,469.9924734,453.6805888,465.5561603,411.0335691,425.8714003,434.8855767,414.3508684,352.6224354,359.507878,407.6655464,437.9569953,441.866703,431.4865508,441.0575888,456.2762835,460.0284255,504.6463126,553.1338676,645.6110816,739.1044524,932.1403873,1048.109016,1199.342159,1135.323805,1276.404539,1403.389874,1534.797044,1657.143103,1810.238664,1736.044794,1576.306136,1496.964195,1499.97444,,
Indonesia,IDN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,72.92889096,72.09499894,80.4801517,113.9806291,158.8259909,187.3294924,225.6353303,265.4213376,295.2186934,241.6453492,352.0017531,439.7426852,490.7981546,420.3788488,427.4106227,427.6358577,410.1294476,369.6051913,411.063058,438.3226738,476.6296707,537.3875137,581.0353964,722.0690079,810.7041108,908.9110973,1006.612683,942.4115528,393.1283077,556.2651089,632.0942622,540.7698105,666.3902185,782.7891184,820.8915885,882.6459807,1127.617972,1318.821146,1538.50403,1672.34183,2325.786398,2682.120062,2747.100495,2705.093687,2625.297602,2540.584132,2806.763833,3007.523268,2998.690092,,
IDA only,IDX,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,279.2285579,287.3078284,293.5446073,301.7137638,305.1579522,288.3585997,305.5797692,306.0872338,289.4526983,276.9803008,243.2586742,270.6114499,300.5351641,305.9897338,315.3708863,314.1911621,328.9917287,311.5782351,317.276529,342.3760499,377.3044871,411.1168829,457.577922,529.3907459,628.3321366,654.3174827,710.256242,758.6949965,786.2805693,854.9229371,898.1419124,913.3928348,901.0064145,938.3389606,977.1397165,,
Isle of Man,IMN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,104.0494636,109.5175164,113.4048969,132.9284115,150.1749509,143.1885908,146.3873746,168.0732639,185.4636819,201.0911931,240.8482695,242.0838068,242.662204,258.4838783,244.3752222,260.1838858,273.9820021,300.5977429,312.7538153,302.8448595,321.1004567,263.4499556,276.0458601,262.2698856,302.9207174,326.0684209,349.5595208,363.8320593,364.2095922,389.970085,386.7647808,394.2017469,410.8045184,476.7612398,548.1318537,621.48335,699.3819235,891.5848347,852.1268773,957.9084149,1171.9979,1256.484413,1246.473132,1251.528285,1365.396839,1404.45172,1503.878512,1730.733672,1735.329397,,
Not classified,INX,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,1443.598704,1649.946934,2015.118319,2324.636689,2393.770669,2852.410434,2759.330341,3185.62901,3974.943858,4861.886636,5624.707889,5302.235494,5303.297733,5008.177252,4735.687017,4938.512662,6733.332217,7957.246542,8805.383745,9048.151286,11507.74648,11546.95725,12712.63204,11912.74789,12931.55882,15311.68976,16770.68165,17883.13896,19102.73991,19935.13452,19853.85132,20845.02682,23535.91504,30487.78824,35131.6702,37302.10874,39680.48821,44467.77824,44625.80541,36158.88983,33836.39042,34794.63233,32335.87332,35833.3947,38595.95175,34305.57144,36636.07429,38451.93494,42176.77677,,
"Iran, Islamic Rep.",IRN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,1429.906672,1828.458265,1996.233562,2139.914995,2523.088205,2954.478886,2978.27001,3190.467361,3592.936798,2176.441848,1907.204832,1772.639932,1683.185065,,,757.1874718,847.7782331,1174.502044,1379.553128,1331.642041,1335.064806,1319.517297,1197.284654,1447.297703,1520.751193,1781.432758,2136.534192,2485.755815,2888.953072,3840.717236,4375.055671,4572.039253,5354.651353,6244.610145,6170.316582,4609.634422,4291.631883,3835.411546,4189.799644,4352.306986,,,
Iraq,IRQ,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,2292.182324,2072.097261,2289.313787,2114.870728,2397.635183,2341.610993,2297.734194,2721.417426,2922.978599,2866.374623,8419.373431,,,,,,,,,,,,,,1015.409284,1204.902588,1676.089898,2344.761786,3672.736388,3217.460534,3728.429448,4711.95107,5317.771224,5525.913027,5253.527617,3968.952211,3841.102124,4046.60576,4350.643935,,
Iceland,ISL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32111.01451,32306.84878,39147.75799,43246.42013,42302.94757,50341.64848,58220.28991,58080.29499,,
Israel,ISR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,2064.730825,1925.434664,2440.018825,2999.995259,4162.49698,3742.595408,3607.685054,4028.479489,3743.546156,4699.658841,4904.028841,5145.439909,5594.00363,6159.08172,5462.073989,5007.730517,6237.526032,7520.090446,9234.15658,9036.716731,10513.78557,11553.07517,12512.85035,12184.56719,13501.73894,15372.15765,16317.92202,16505.58391,16272.96616,15689.37584,16932.28957,16613.80343,14995.43707,15389.21587,16235.55659,17174.30968,18436.66038,21158.78928,24692.29307,23053.88943,25940.00116,28660.55762,27233.0906,30766.45554,32443.07037,30740.41055,32090.45116,34854.90905,36155.19506,,
Italy,ITA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,1885.787207,2066.134311,2393.73365,2856.576331,3176.848382,3554.351458,3502.671822,3996.130858,4888.361391,6136.707681,7329.806541,6484.669272,6407.304353,6658.340982,6586.103708,6779.510896,9614.064304,12141.21408,13459.65639,13971.36495,17625.97709,18533.32163,19512.0423,15682.32731,16163.7202,17382.99082,19505.48545,18552.92427,18943.62311,18730.45371,17039.28769,17378.46594,18792.23689,23138.38892,26385.53871,27051.01811,28309.16822,31793.4718,33666.9264,30591.19033,29580.98932,31632.21134,28561.53778,28933.58357,29021.63637,24525.89875,25532.59813,26892.28628,28832.14206,,
Jamaica,JAM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,680.2242208,858.7735675,855.5839266,1077.036784,1256.957563,1223.75872,1304.314227,1031.096079,873.8378787,934.0821122,1061.055725,1166.635418,1244.850629,763.1080292,654.5981205,904.9906625,1085.822928,1298.081495,1506.031858,1542.570305,1338.798992,1182.454954,1917.546123,1836.500694,2217.996391,2530.174047,2863.624772,2978.433981,2950.292183,2974.757988,2991.598569,3090.656118,2987.662071,3219.030922,3515.298154,3741.528065,4004.649419,4308.995362,3722.807807,4134.691287,4510.852612,4717.929408,4464.602761,4335.667981,4358.941782,4252.279545,4531.251695,4690.177628,,
Jordan,JOR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,363.3730425,404.0715435,471.3158637,579.5546129,643.2532172,771.4306265,927.2645025,1124.368628,1365.557987,1560.988282,1692.552584,1716.182122,1703.7712,1606.624268,1514.379246,1878.783208,1887.572023,1644.902785,1059.368113,1003.342664,935.9646877,1145.99015,1156.299058,1233.970392,1288.722529,1270.426154,1304.983199,1415.677422,1418.885443,1505.391698,1582.328592,1643.436992,1723.50877,1899.732363,2027.995114,2367.493432,2599.361202,3169.303976,3250.591324,3360.59967,3459.569083,3520.154865,3663.075858,3725.321446,3748.255851,3730.812212,3798.199142,3863.091516,,
Japan,JPN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,1683.254057,1871.592841,2434.992641,3294.96151,3597.889116,3879.879539,4355.827158,5316.380306,7431.379277,7643.123218,7900.386733,8567.851905,7917.341148,8602.740658,9070.225533,9568.569473,14090.37032,17061.6919,20608.99198,20251.53582,20623.32133,23305.99678,25128.77319,28299.70127,30981.75971,34506.5544,30725.12236,27858.40679,25163.17787,28319.48462,30450.84138,26771.98927,25448.919,27558.98133,30038.51677,29740.30243,28338.79993,28275.06491,30964.27193,31694.22641,35065.84852,38100.75404,38602.13019,32486.51968,30688.61038,28043.66041,31398.61704,31207.98319,31889.51253,,
Kazakhstan,KAZ,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125.282312,1003.20959,1032.538705,1044.026266,1133.112399,,852.9121151,742.0158369,1001.037866,1095.870098,1385.496261,1826.271471,2179.328768,2964.437896,4350.032803,5182.75153,4794.102074,5691.862705,7105.528041,7824.871155,9409.358994,8825.908642,7976.859297,5674.313696,6543.518563,6369.845625,,
Kenya,KEN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,126.2706099,144.0064436,157.2268629,181.6113451,189.9498207,192.4874416,239.2617756,273.1723033,308.829098,348.4464874,316.5214092,277.1311362,257.1300987,259.3394499,249.8541008,282.7455412,300.0396634,301.9374597,290.4407547,283.0081443,257.6502424,249.9094626,162.1655925,199.9396865,244.5030198,328.5682239,353.7393549,372.2428684,332.5183869,319.9358146,319.443045,312.3298975,337.0868276,360.5772908,416.965241,570.6840985,683.7392317,752.901945,754.8446325,797.7798183,821.1095034,957.3212177,1018.377991,1081.835433,1107.396584,1177.233004,1277.402252,1406.616673,,
Kyrgyz Republic,KGZ,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.1494042,277.813812,208.9655621,224.6165505,257.8620744,265.0674696,317.4342182,355.7620956,409.7266508,479.9288745,646.7287712,787.7762757,703.7105372,664.5224879,805.1756845,957.835646,945.4773259,947.9271143,821.279421,858.7871557,934.7348093,1006.935629,,
Cambodia,KHM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.9162254,280.408611,273.5346624,239.6187783,266.1983943,270.088175,286.7812446,298.9874965,319.1326957,356.8360742,415.2434872,468.6131362,547.6509496,638.9559429,621.2598081,658.3056105,739.4836537,795.5369864,860.6192096,903.2207363,948.6102663,1016.587074,1099.543236,1185.67785,,
Kiribati,KIR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,591.0463554,589.8000484,674.4256179,688.4213522,557.5539237,444.217545,432.5263454,508.9053552,612.6730984,590.8097531,614.9226478,977.6138153,981.0217709,907.1895955,1035.840557,1110.813586,1103.363554,1317.861894,1328.071014,1268.932113,1214.046844,1198.579449,1247.318186,1435.228187,1547.321539,1601.20823,1531.867781,1837.157166,1959.676608,1696.349926,2078.927095,2255.318819,2540.623684,2655.472646,2934.953222,3035.792171,2685.861015,2987.643932,2983.147997,,
St. Kitts and Nevis,KNA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,283.4195669,302.7467176,376.8100175,523.2700356,565.0782254,766.3652664,969.0650499,1302.611439,1633.84233,1535.819262,1673.919886,1764.57821,1943.24915,2132.037568,2164.024036,2465.25264,3110.61125,4160.763252,5116.363934,5798.106466,6734.650827,7094.88017,7731.431826,9053.929103,10750.55787,11382.42579,10419.82876,6685.495957,8715.214548,10078.2259,9472.596589,10901.18051,12108.74227,13626.80378,15911.06848,17911.80559,19913.96368,17429.05213,15426.83701,18884.55863,20496.75433,20786.77005,22046.57393,23656.08331,23206.17268,23766.28251,25684.20122,26856.19474,,
Kuwait,KWT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,2342.611944,2899.81434,2650.602794,3196.192594,8790.61149,10389.61117,10811.06269,11411.64391,12034.01638,,20448.00746,20664.15205,16995.13377,14814.51192,14587.37564,13590.94408,12802.09453,13027.73074,12287.05815,13811.46943,11304.30388,7214.091496,,,,17180.91702,19593.74129,18717.7442,15169.05414,16040.71933,18586.37297,15967.52355,16352.95389,19772.80828,24727.75215,31538.62095,39124.71099,42349.22719,48524.46981,34234.46872,34386.96824,41128.10435,43907.46494,42359.20934,38970.55514,28317.27952,27277.89199,29362.15566,31628.76777,,
Latin America & Caribbean (excluding high income),LAC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,511.3371391,561.1724529,617.3284555,790.0828083,1007.360304,1058.275458,1138.35233,1218.821726,1340.081554,1503.038248,1736.214997,1965.841292,1775.506466,1494.374311,1480.197511,1515.441945,1517.980267,1558.380734,1739.336532,1939.392177,2165.527444,2706.880907,2489.175337,2841.111226,3179.515396,3306.221873,3502.217887,3779.974434,3735.462106,3257.357609,3546.61597,3426.475878,2970.65713,2958.096591,3313.942464,3949.229592,4621.470286,5444.01863,6288.791752,5931.341277,7244.574461,8077.300965,8062.258977,8199.377949,8351.679899,7105.405453,6818.449147,7502.226549,6998.404673,,
Lao PDR,LAO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,441.0762647,585.3447786,425.2136892,249.5912125,130.612752,152.8914146,179.318603,205.0697446,217.8739215,250.591896,282.9727745,307.5869281,321.2112307,287.4448221,202.428957,235.137378,265.7600781,270.5907785,266.3730012,287.1935454,336.6739093,387.5187331,441.7027231,542.6285247,645.1279578,705.7163421,783.6438477,947.8107794,1122.739703,1317.340367,1472.287452,1565.765251,1706.751741,1758.528786,1854.910746,,
Lebanon,LBN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965.356574,1042.547969,1436.094071,1663.615485,2092.18036,2474.622401,2956.04464,3313.993498,3530.941253,3894.571895,3965.54602,3864.391507,3684.214733,3694.885867,3129.172789,3732.833709,3800.223715,3785.134167,4419.2865,5159.634922,6154.344552,6423.043925,6282.491965,6531.25881,6483.882294,6222.076557,6152.193138,6099.783108,6268.347158,6399.603007,,
Liberia,LBR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.2496814,232.8468618,224.1789447,172.4482206,214.8250509,225.6660485,257.0520165,296.505296,350.5678022,335.8800062,361.3531219,442.9241273,450.9216664,499.8153513,483.45391,486.4996319,470.1103186,444.9048682,434.8393432,,
Libya,LBY,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2755.421,3533.146604,4034.043735,5511.948542,6231.86491,7828.302637,9813.846016,7719.776803,8698.177932,4826.180026,9343.483485,8303.502701,5688.425263,4020.754566,3719.714243,5052.346648,6637.259103,,
St. Lucia,LCA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,1187.019102,1334.545818,1228.341042,1308.169131,1656.370064,1820.732752,2152.643743,2312.189707,2561.766593,2860.225407,3174.743321,3301.765822,3630.849735,3587.823279,3700.079254,3843.648602,3972.684637,3992.042202,4279.046922,4457.277975,4492.127441,4185.305869,4247.023562,4555.987231,4784.16815,5082.000524,6269.789035,6478.507774,6875.295117,6772.979555,7152.814708,7629.94699,7640.297528,7913.813076,7941.758356,7948.326063,8412.049425,9048.482768,9254.088683,,
Latin America & Caribbean,LCN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,530.8651229,585.9739238,640.9447411,824.5600668,1029.891884,1053.907032,1137.734252,1228.07344,1353.833668,1531.167201,1783.809641,2022.340419,1816.099947,1522.209571,1504.705599,1531.747954,1535.286209,1585.62351,1763.902397,1961.480123,2188.970573,2722.949999,2535.336271,2884.299607,3226.934508,3380.831403,3578.908425,3867.533867,3826.541011,3350.90159,3629.651784,3501.734224,3048.918394,3039.540619,3414.633753,4065.83597,4739.848559,5573.686118,6432.820036,6077.997237,7413.679193,8279.358197,8301.14378,8467.16656,8596.312986,7385.894572,7114.392121,7805.510076,7338.374598,,
Least developed countries: UN classification,LDC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,238.1174009,252.6091453,264.7449659,267.7481382,279.8278549,281.1551308,244.5872392,233.8105331,205.4109863,229.4988004,256.5968777,263.858617,268.5056757,266.1739556,286.6718826,265.4347723,278.0030134,303.5834352,330.6218872,362.7032645,401.3980806,455.8635819,526.5954404,572.2689558,634.0791936,691.3359382,722.1963808,774.5449106,829.0509965,827.624972,799.252042,831.2597939,840.7657463,,
Low income,LIC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,159.5732481,170.83238,187.1919565,228.2845957,231.8955814,205.118271,232.5185158,156.312496,214.2982532,252.0607368,270.3665992,291.8258497,308.7197651,350.0127173,350.1875159,370.5467125,380.4338734,393.6761097,388.3890127,440.4813785,484.0165122,519.4002059,547.8152256,610.121159,667.4262683,706.1038161,765.6637111,784.9644809,771.7014989,799.7309368,773.3775049,809.2016548,922.3257896,994.7135229,1160.703236,1328.080081,1512.74647,1862.323519,1943.30675,2597.01846,2960.320904,3071.103051,3273.531022,3451.288059,3477.690488,3511.201213,3669.755436,3670.759365,,
Lower middle income,LMC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,127.4127574,129.1210814,137.3728103,155.5165713,185.8249195,200.4045322,205.5223581,225.06786,252.3105814,273.8761539,331.3859875,417.164922,404.6254083,373.8688517,348.1673844,356.3732308,366.151341,384.4193665,389.7166518,376.6306792,395.5882167,361.7302255,368.9282279,354.0659379,382.664684,422.0965928,453.4751907,470.592598,471.4238604,485.5735916,486.2681494,490.6769799,510.0413577,569.3070683,641.5486311,722.8687349,835.4549552,1008.797739,1090.302535,1114.260964,1305.315947,1427.270719,1490.000892,1555.994133,1650.935918,1647.497145,1678.696889,1763.180037,1788.944355,,
Low & middle income,LMY,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,166.4975071,175.1803359,191.541614,234.3045147,280.6862328,302.1728912,313.0108321,342.0948143,365.3602866,410.1752912,471.2626399,536.1837217,520.0771697,489.6071361,486.0757272,502.3435691,514.4299401,509.1259975,542.4241603,568.9854578,641.5896052,700.4835906,698.0684454,737.5123866,793.6918799,876.1148713,949.4624118,994.3818471,957.1834223,919.5953163,980.2968839,976.1694104,982.272996,1082.986526,1253.040845,1455.894729,1706.381862,2084.905898,2422.479328,2386.699672,2833.847552,3240.259179,3432.865419,3596.711046,3724.751702,3532.483218,3509.885141,3780.948918,3982.604224,,
Lesotho,LSO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,470.5496936,479.0210064,441.8714864,485.7603431,410.7748631,302.5078587,340.7066568,425.7276366,458.6339836,452.0939101,525.4483915,579.7487978,631.61738,598.342764,602.6350917,649.2899947,603.2034382,619.1914076,538.4463829,539.678142,505.083709,541.6736787,508.2342744,750.0180868,955.934926,1015.223961,1051.04916,1101.705511,1086.251021,1027.403566,1297.339932,1390.302366,1293.25888,1188.307111,1179.702469,1062.759447,950.5068264,1056.8429,1155.015375,,
Late-demographic dividend,LTE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,179.506808,195.3604461,218.7473918,271.3021102,306.3283436,331.2128902,349.398899,398.9858456,408.403242,460.366401,498.512882,523.4078738,530.6526981,478.7298331,499.9403795,528.5006121,564.2545578,572.9106058,639.8400907,760.6408018,778.2742372,898.2991671,840.9676632,869.0103187,997.9886501,1231.66082,1366.919674,1418.390319,1356.778117,1233.19488,1336.80473,1368.769717,1436.818725,1617.812854,1915.90575,2281.253361,2727.892817,3431.398492,4169.489708,4053.757958,4770.082645,5667.919541,6072.601017,6534.969788,6805.449221,6362.152064,6356.050004,6970.429661,7651.187446,,
Lithuania,LTU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1707.044558,1884.507411,2328.787919,2630.846863,2563.947244,2741.364294,2967.077026,3527.735112,4635.757275,5704.308914,6775.253891,7935.283237,10389.77609,12633.0777,10302.31777,10145.12599,12009.53835,11981.72525,13262.45241,14161.99505,11828.57469,12451.21751,14111.73542,16133.06036,,
Luxembourg,LUX,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,2547.462492,2591.875632,3344.893939,4442.350343,5619.263056,5810.575032,6764.74224,7710.389796,9639.263084,11149.3473,12370.02223,10837.55791,11053.56019,11157.56638,10765.35161,11176.56952,15917.21244,19843.64884,21961.71965,22982.29763,29367.58248,31772.83712,34712.53774,34645.48416,36481.46912,43851.3593,43248.06262,39902.00101,39104.14278,41446.33227,37685.24075,37756.46004,39242.04978,46804.27799,61490.21511,66067.73043,64208.70515,81515.12449,82227.02194,56915.16366,63004.25537,66255.24597,61116.20869,62617.19921,65253.56929,54019.89577,54085.90629,56294.05349,60188.56698,,
Latvia,LVA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426.761352,1559.649184,1783.684021,1996.643531,2115.413057,2383.935044,2644.920753,3097.603218,3862.948922,4756.323104,5807.550286,7218.497804,10601.40947,12565.85891,10215.24283,8579.06882,10444.12093,10319.49301,11339.95879,11887.25752,10370.05567,10835.65413,12037.8543,13744.89936,,
"Macao SAR, China",MAC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,227.4831262,244.7772257,279.0510677,334.2881343,404.0972487,458.7789969,476.5398906,532.4499862,621.1127316,723.9970764,956.6858299,750.9042164,726.200126,650.3793553,581.5676932,562.9139397,735.8959466,801.0276501,907.4766991,921.4140672,1045.324376,1099.470234,1128.651774,1035.005461,1155.026538,1231.922217,1357.189146,1210.430486,1286.21385,1263.767365,1164.154918,1168.412466,1238.51573,1511.360069,1713.734227,1788.370599,1940.798303,2207.944649,2550.549198,2505.132696,2473.2887,2646.552543,2523.379174,2730.990599,2733.616422,2493.342864,2514.139623,2631.298443,2792.132642,,
